id;name;geoid;geoname;value;datetime
1293;Real demand;;;31964;2026-03-13T21:40:00+01:00
1293;Real demand;;;31796;2026-03-13T21:45:00+01:00
1293;Real demand;;;31330;2026-03-13T21:50:00+01:00
1293;Real demand;;;30989;2026-03-13T21:55:00+01:00
1293;Real demand;;;30579;2026-03-13T22:00:00+01:00
1293;Real demand;;;30505;2026-03-13T22:05:00+01:00
1293;Real demand;;;30484;2026-03-13T22:10:00+01:00
1293;Real demand;;;30224;2026-03-13T22:15:00+01:00
1293;Real demand;;;29945;2026-03-13T22:20:00+01:00
1293;Real demand;;;29836;2026-03-13T22:25:00+01:00
1293;Real demand;;;29695;2026-03-13T22:30:00+01:00
1293;Real demand;;;29531;2026-03-13T22:35:00+01:00
1293;Real demand;;;29141;2026-03-13T22:40:00+01:00
1293;Real demand;;;28977;2026-03-13T22:45:00+01:00
1293;Real demand;;;28525;2026-03-13T22:50:00+01:00
1293;Real demand;;;28216;2026-03-13T22:55:00+01:00
1293;Real demand;;;27991;2026-03-13T23:00:00+01:00
1293;Real demand;;;27421;2026-03-13T23:05:00+01:00
1293;Real demand;;;27632;2026-03-13T23:10:00+01:00
1293;Real demand;;;27503;2026-03-13T23:15:00+01:00
1293;Real demand;;;27420;2026-03-13T23:20:00+01:00
1293;Real demand;;;27063;2026-03-13T23:25:00+01:00
1293;Real demand;;;26596;2026-03-13T23:30:00+01:00
1293;Real demand;;;26640;2026-03-13T23:35:00+01:00
1293;Real demand;;;26335;2026-03-13T23:40:00+01:00
1293;Real demand;;;26313;2026-03-13T23:45:00+01:00
1293;Real demand;;;26089;2026-03-13T23:50:00+01:00
1293;Real demand;;;25624;2026-03-13T23:55:00+01:00
1293;Real demand;;;25554;2026-03-14T00:00:00+01:00
1293;Real demand;;;25547;2026-03-14T00:05:00+01:00
1293;Real demand;;;25467;2026-03-14T00:10:00+01:00
1293;Real demand;;;25511;2026-03-14T00:15:00+01:00
1293;Real demand;;;25457;2026-03-14T00:20:00+01:00
1293;Real demand;;;25152;2026-03-14T00:25:00+01:00
1293;Real demand;;;24756;2026-03-14T00:30:00+01:00
1293;Real demand;;;24832;2026-03-14T00:35:00+01:00
1293;Real demand;;;24815;2026-03-14T00:40:00+01:00
1293;Real demand;;;24361;2026-03-14T00:45:00+01:00
1293;Real demand;;;24128;2026-03-14T00:50:00+01:00
1293;Real demand;;;24030;2026-03-14T00:55:00+01:00
1293;Real demand;;;23794;2026-03-14T01:00:00+01:00
1293;Real demand;;;23860;2026-03-14T01:05:00+01:00
1293;Real demand;;;23584;2026-03-14T01:10:00+01:00
1293;Real demand;;;23519;2026-03-14T01:15:00+01:00
1293;Real demand;;;23479;2026-03-14T01:20:00+01:00
1293;Real demand;;;23543;2026-03-14T01:25:00+01:00
1293;Real demand;;;23541;2026-03-14T01:30:00+01:00
1293;Real demand;;;23355;2026-03-14T01:35:00+01:00
1293;Real demand;;;22965;2026-03-14T01:40:00+01:00
1293;Real demand;;;22733;2026-03-14T01:45:00+01:00
1293;Real demand;;;22820;2026-03-14T01:50:00+01:00
1293;Real demand;;;22783;2026-03-14T01:55:00+01:00
1293;Real demand;;;22643;2026-03-14T02:00:00+01:00
1293;Real demand;;;22513;2026-03-14T02:05:00+01:00
1293;Real demand;;;22530;2026-03-14T02:10:00+01:00
1293;Real demand;;;22263;2026-03-14T02:15:00+01:00
1293;Real demand;;;22239;2026-03-14T02:20:00+01:00
1293;Real demand;;;22271;2026-03-14T02:25:00+01:00
1293;Real demand;;;22256;2026-03-14T02:30:00+01:00
1293;Real demand;;;22007;2026-03-14T02:35:00+01:00
1293;Real demand;;;21938;2026-03-14T02:40:00+01:00
1293;Real demand;;;21872;2026-03-14T02:45:00+01:00
1293;Real demand;;;21737;2026-03-14T02:50:00+01:00
1293;Real demand;;;21799;2026-03-14T02:55:00+01:00
1293;Real demand;;;21791;2026-03-14T03:00:00+01:00
1293;Real demand;;;21755;2026-03-14T03:05:00+01:00
1293;Real demand;;;21547;2026-03-14T03:10:00+01:00
1293;Real demand;;;21536;2026-03-14T03:15:00+01:00
1293;Real demand;;;21648;2026-03-14T03:20:00+01:00
1293;Real demand;;;21613;2026-03-14T03:25:00+01:00
1293;Real demand;;;21609;2026-03-14T03:30:00+01:00
1293;Real demand;;;21399;2026-03-14T03:35:00+01:00
1293;Real demand;;;21514;2026-03-14T03:40:00+01:00
1293;Real demand;;;21358;2026-03-14T03:45:00+01:00
1293;Real demand;;;21479;2026-03-14T03:50:00+01:00
1293;Real demand;;;21421;2026-03-14T03:55:00+01:00
1293;Real demand;;;21214;2026-03-14T04:00:00+01:00
1293;Real demand;;;21158;2026-03-14T04:05:00+01:00
1293;Real demand;;;21217;2026-03-14T04:10:00+01:00
1293;Real demand;;;21174;2026-03-14T04:15:00+01:00
1293;Real demand;;;21132;2026-03-14T04:20:00+01:00
1293;Real demand;;;21268;2026-03-14T04:25:00+01:00
1293;Real demand;;;21247;2026-03-14T04:30:00+01:00
1293;Real demand;;;21189;2026-03-14T04:35:00+01:00
1293;Real demand;;;21197;2026-03-14T04:40:00+01:00
1293;Real demand;;;20917;2026-03-14T04:45:00+01:00
1293;Real demand;;;21134;2026-03-14T04:50:00+01:00
1293;Real demand;;;21139;2026-03-14T04:55:00+01:00
1293;Real demand;;;21096;2026-03-14T05:00:00+01:00
1293;Real demand;;;21182;2026-03-14T05:05:00+01:00
1293;Real demand;;;21454;2026-03-14T05:10:00+01:00
1293;Real demand;;;21455;2026-03-14T05:15:00+01:00
1293;Real demand;;;21603;2026-03-14T05:20:00+01:00
1293;Real demand;;;21290;2026-03-14T05:25:00+01:00
1293;Real demand;;;21252;2026-03-14T05:30:00+01:00
1293;Real demand;;;21328;2026-03-14T05:35:00+01:00
1293;Real demand;;;21531;2026-03-14T05:40:00+01:00
1293;Real demand;;;21187;2026-03-14T05:45:00+01:00
1293;Real demand;;;21360;2026-03-14T05:50:00+01:00
1293;Real demand;;;21106;2026-03-14T05:55:00+01:00
1293;Real demand;;;21122;2026-03-14T06:00:00+01:00
1293;Real demand;;;21434;2026-03-14T06:05:00+01:00
1293;Real demand;;;21653;2026-03-14T06:10:00+01:00
1293;Real demand;;;21353;2026-03-14T06:15:00+01:00
1293;Real demand;;;21787;2026-03-14T06:20:00+01:00
1293;Real demand;;;22052;2026-03-14T06:25:00+01:00
1293;Real demand;;;21868;2026-03-14T06:30:00+01:00
1293;Real demand;;;22310;2026-03-14T06:35:00+01:00
1293;Real demand;;;21962;2026-03-14T06:40:00+01:00
1293;Real demand;;;22063;2026-03-14T06:45:00+01:00
1293;Real demand;;;22247;2026-03-14T06:50:00+01:00
1293;Real demand;;;22262;2026-03-14T06:55:00+01:00
1293;Real demand;;;22286;2026-03-14T07:00:00+01:00
1293;Real demand;;;22722;2026-03-14T07:05:00+01:00
1293;Real demand;;;22590;2026-03-14T07:10:00+01:00
1293;Real demand;;;22624;2026-03-14T07:15:00+01:00
1293;Real demand;;;22792;2026-03-14T07:20:00+01:00
1293;Real demand;;;22999;2026-03-14T07:25:00+01:00
1293;Real demand;;;22919;2026-03-14T07:30:00+01:00
1293;Real demand;;;22736;2026-03-14T07:35:00+01:00
1293;Real demand;;;23094;2026-03-14T07:40:00+01:00
1293;Real demand;;;22834;2026-03-14T07:45:00+01:00
1293;Real demand;;;23043;2026-03-14T07:50:00+01:00
1293;Real demand;;;23243;2026-03-14T07:55:00+01:00
1293;Real demand;;;23223;2026-03-14T08:00:00+01:00
1293;Real demand;;;23913;2026-03-14T08:05:00+01:00
1293;Real demand;;;24079;2026-03-14T08:10:00+01:00
1293;Real demand;;;24131;2026-03-14T08:15:00+01:00
1293;Real demand;;;24356;2026-03-14T08:20:00+01:00
1293;Real demand;;;24715;2026-03-14T08:25:00+01:00
1293;Real demand;;;24924;2026-03-14T08:30:00+01:00
1293;Real demand;;;25197;2026-03-14T08:35:00+01:00
1293;Real demand;;;25357;2026-03-14T08:40:00+01:00
1293;Real demand;;;25529;2026-03-14T08:45:00+01:00
1293;Real demand;;;26107;2026-03-14T08:50:00+01:00
1293;Real demand;;;26238;2026-03-14T08:55:00+01:00
1293;Real demand;;;26418;2026-03-14T09:00:00+01:00
1293;Real demand;;;26767;2026-03-14T09:05:00+01:00
1293;Real demand;;;26877;2026-03-14T09:10:00+01:00
1293;Real demand;;;27268;2026-03-14T09:15:00+01:00
1293;Real demand;;;27572;2026-03-14T09:20:00+01:00
1293;Real demand;;;27920;2026-03-14T09:25:00+01:00
1293;Real demand;;;28050;2026-03-14T09:30:00+01:00
1293;Real demand;;;28016;2026-03-14T09:35:00+01:00
1293;Real demand;;;28333;2026-03-14T09:40:00+01:00
1293;Real demand;;;28684;2026-03-14T09:45:00+01:00
1293;Real demand;;;28833;2026-03-14T09:50:00+01:00
1293;Real demand;;;28956;2026-03-14T09:55:00+01:00
1293;Real demand;;;29063;2026-03-14T10:00:00+01:00
1293;Real demand;;;29172;2026-03-14T10:05:00+01:00
1293;Real demand;;;29046;2026-03-14T10:10:00+01:00
1293;Real demand;;;29575;2026-03-14T10:15:00+01:00
1293;Real demand;;;29663;2026-03-14T10:20:00+01:00
1293;Real demand;;;29870;2026-03-14T10:25:00+01:00
1293;Real demand;;;29988;2026-03-14T10:30:00+01:00
1293;Real demand;;;29966;2026-03-14T10:35:00+01:00
1293;Real demand;;;30145;2026-03-14T10:40:00+01:00
1293;Real demand;;;29796;2026-03-14T10:45:00+01:00
1293;Real demand;;;29931;2026-03-14T10:50:00+01:00
1293;Real demand;;;29965;2026-03-14T10:55:00+01:00
1293;Real demand;;;30100;2026-03-14T11:00:00+01:00
1293;Real demand;;;30067;2026-03-14T11:05:00+01:00
1293;Real demand;;;29823;2026-03-14T11:10:00+01:00
1293;Real demand;;;29845;2026-03-14T11:15:00+01:00
1293;Real demand;;;30124;2026-03-14T11:20:00+01:00
1293;Real demand;;;30241;2026-03-14T11:25:00+01:00
1293;Real demand;;;30230;2026-03-14T11:30:00+01:00
1293;Real demand;;;29803;2026-03-14T11:35:00+01:00
1293;Real demand;;;30059;2026-03-14T11:40:00+01:00
1293;Real demand;;;30384;2026-03-14T11:45:00+01:00
1293;Real demand;;;30060;2026-03-14T11:50:00+01:00
1293;Real demand;;;30043;2026-03-14T11:55:00+01:00
1293;Real demand;;;30116;2026-03-14T12:00:00+01:00
1293;Real demand;;;30138;2026-03-14T12:05:00+01:00
1293;Real demand;;;30322;2026-03-14T12:10:00+01:00
1293;Real demand;;;30501;2026-03-14T12:15:00+01:00
1293;Real demand;;;30236;2026-03-14T12:20:00+01:00
1293;Real demand;;;30026;2026-03-14T12:25:00+01:00
1293;Real demand;;;29881;2026-03-14T12:30:00+01:00
1293;Real demand;;;29827;2026-03-14T12:35:00+01:00
1293;Real demand;;;29983;2026-03-14T12:40:00+01:00
1293;Real demand;;;30244;2026-03-14T12:45:00+01:00
1293;Real demand;;;29953;2026-03-14T12:50:00+01:00
1293;Real demand;;;29738;2026-03-14T12:55:00+01:00
1293;Real demand;;;29973;2026-03-14T13:00:00+01:00
1293;Real demand;;;29982;2026-03-14T13:05:00+01:00
1293;Real demand;;;29994;2026-03-14T13:10:00+01:00
1293;Real demand;;;30019;2026-03-14T13:15:00+01:00
1293;Real demand;;;29850;2026-03-14T13:20:00+01:00
1293;Real demand;;;29857;2026-03-14T13:25:00+01:00
1293;Real demand;;;30052;2026-03-14T13:30:00+01:00
1293;Real demand;;;30106;2026-03-14T13:35:00+01:00
1293;Real demand;;;30168;2026-03-14T13:40:00+01:00
1293;Real demand;;;30194;2026-03-14T13:45:00+01:00
1293;Real demand;;;30019;2026-03-14T13:50:00+01:00
1293;Real demand;;;30121;2026-03-14T13:55:00+01:00
1293;Real demand;;;29950;2026-03-14T14:00:00+01:00
1293;Real demand;;;30101;2026-03-14T14:05:00+01:00
1293;Real demand;;;30031;2026-03-14T14:10:00+01:00
1293;Real demand;;;29788;2026-03-14T14:15:00+01:00
1293;Real demand;;;30061;2026-03-14T14:20:00+01:00
1293;Real demand;;;30048;2026-03-14T14:25:00+01:00
1293;Real demand;;;29865;2026-03-14T14:30:00+01:00
1293;Real demand;;;29618;2026-03-14T14:35:00+01:00
1293;Real demand;;;29549;2026-03-14T14:40:00+01:00
1293;Real demand;;;29589;2026-03-14T14:45:00+01:00
1293;Real demand;;;29377;2026-03-14T14:50:00+01:00
1293;Real demand;;;29347;2026-03-14T14:55:00+01:00
1293;Real demand;;;29172;2026-03-14T15:00:00+01:00
1293;Real demand;;;28930;2026-03-14T15:05:00+01:00
1293;Real demand;;;28892;2026-03-14T15:10:00+01:00
1293;Real demand;;;28939;2026-03-14T15:15:00+01:00
1293;Real demand;;;28733;2026-03-14T15:20:00+01:00
1293;Real demand;;;28570;2026-03-14T15:25:00+01:00
1293;Real demand;;;28232;2026-03-14T15:30:00+01:00
1293;Real demand;;;27988;2026-03-14T15:35:00+01:00
1293;Real demand;;;27823;2026-03-14T15:40:00+01:00
1293;Real demand;;;27759;2026-03-14T15:45:00+01:00
1293;Real demand;;;27920;2026-03-14T15:50:00+01:00
1293;Real demand;;;27852;2026-03-14T15:55:00+01:00
1293;Real demand;;;27847;2026-03-14T16:00:00+01:00
1293;Real demand;;;27641;2026-03-14T16:05:00+01:00
1293;Real demand;;;27638;2026-03-14T16:10:00+01:00
1293;Real demand;;;27761;2026-03-14T16:15:00+01:00
1293;Real demand;;;27705;2026-03-14T16:20:00+01:00
1293;Real demand;;;27502;2026-03-14T16:25:00+01:00
1293;Real demand;;;27450;2026-03-14T16:30:00+01:00
1293;Real demand;;;27573;2026-03-14T16:35:00+01:00
1293;Real demand;;;27312;2026-03-14T16:40:00+01:00
1293;Real demand;;;27360;2026-03-14T16:45:00+01:00
1293;Real demand;;;27289;2026-03-14T16:50:00+01:00
1293;Real demand;;;27197;2026-03-14T16:55:00+01:00
1293;Real demand;;;27294;2026-03-14T17:00:00+01:00
1293;Real demand;;;27101;2026-03-14T17:05:00+01:00
1293;Real demand;;;27407;2026-03-14T17:10:00+01:00
1293;Real demand;;;27162;2026-03-14T17:15:00+01:00
1293;Real demand;;;27134;2026-03-14T17:20:00+01:00
1293;Real demand;;;27030;2026-03-14T17:25:00+01:00
1293;Real demand;;;27035;2026-03-14T17:30:00+01:00
1293;Real demand;;;27259;2026-03-14T17:35:00+01:00
1293;Real demand;;;27270;2026-03-14T17:40:00+01:00
1293;Real demand;;;27024;2026-03-14T17:45:00+01:00
1293;Real demand;;;26861;2026-03-14T17:50:00+01:00
1293;Real demand;;;26928;2026-03-14T17:55:00+01:00
1293;Real demand;;;26836;2026-03-14T18:00:00+01:00
1293;Real demand;;;27391;2026-03-14T18:05:00+01:00
1293;Real demand;;;27368;2026-03-14T18:10:00+01:00
1293;Real demand;;;27300;2026-03-14T18:15:00+01:00
1293;Real demand;;;27334;2026-03-14T18:20:00+01:00
1293;Real demand;;;27139;2026-03-14T18:25:00+01:00
1293;Real demand;;;27285;2026-03-14T18:30:00+01:00
1293;Real demand;;;27613;2026-03-14T18:35:00+01:00
1293;Real demand;;;27554;2026-03-14T18:40:00+01:00
1293;Real demand;;;27569;2026-03-14T18:45:00+01:00
1293;Real demand;;;27632;2026-03-14T18:50:00+01:00
1293;Real demand;;;27634;2026-03-14T18:55:00+01:00
1293;Real demand;;;27833;2026-03-14T19:00:00+01:00
1293;Real demand;;;27928;2026-03-14T19:05:00+01:00
1293;Real demand;;;27988;2026-03-14T19:10:00+01:00
1293;Real demand;;;28119;2026-03-14T19:15:00+01:00
1293;Real demand;;;28360;2026-03-14T19:20:00+01:00
1293;Real demand;;;28411;2026-03-14T19:25:00+01:00
1293;Real demand;;;28438;2026-03-14T19:30:00+01:00
1293;Real demand;;;28685;2026-03-14T19:35:00+01:00
1293;Real demand;;;28965;2026-03-14T19:40:00+01:00
1293;Real demand;;;29105;2026-03-14T19:45:00+01:00
1293;Real demand;;;29021;2026-03-14T19:50:00+01:00
1293;Real demand;;;29033;2026-03-14T19:55:00+01:00
1293;Real demand;;;29352;2026-03-14T20:00:00+01:00
1293;Real demand;;;29378;2026-03-14T20:05:00+01:00
1293;Real demand;;;29492;2026-03-14T20:10:00+01:00
1293;Real demand;;;29440;2026-03-14T20:15:00+01:00
1293;Real demand;;;29454;2026-03-14T20:20:00+01:00
1293;Real demand;;;29586;2026-03-14T20:25:00+01:00
1293;Real demand;;;29486;2026-03-14T20:30:00+01:00
1293;Real demand;;;29604;2026-03-14T20:35:00+01:00
1293;Real demand;;;29619;2026-03-14T20:40:00+01:00
1293;Real demand;;;29734;2026-03-14T20:45:00+01:00
1293;Real demand;;;29741;2026-03-14T20:50:00+01:00
1293;Real demand;;;29656;2026-03-14T20:55:00+01:00
1293;Real demand;;;29618;2026-03-14T21:00:00+01:00
1293;Real demand;;;29710;2026-03-14T21:05:00+01:00
1293;Real demand;;;29449;2026-03-14T21:10:00+01:00
1293;Real demand;;;29599;2026-03-14T21:15:00+01:00
1293;Real demand;;;29517;2026-03-14T21:20:00+01:00
1293;Real demand;;;29320;2026-03-14T21:25:00+01:00
1293;Real demand;;;29049;2026-03-14T21:30:00+01:00
1293;Real demand;;;29012;2026-03-14T21:35:00+01:00
1293;Real demand;;;29005;2026-03-14T21:40:00+01:00
1293;Real demand;;;28909;2026-03-14T21:45:00+01:00
1293;Real demand;;;28684;2026-03-14T21:50:00+01:00
1293;Real demand;;;28636;2026-03-14T21:55:00+01:00
1293;Real demand;;;28682;2026-03-14T22:00:00+01:00
1293;Real demand;;;28046;2026-03-14T22:05:00+01:00
1293;Real demand;;;28131;2026-03-14T22:10:00+01:00
1293;Real demand;;;27885;2026-03-14T22:15:00+01:00
1293;Real demand;;;27581;2026-03-14T22:20:00+01:00
1293;Real demand;;;27743;2026-03-14T22:25:00+01:00
1293;Real demand;;;27491;2026-03-14T22:30:00+01:00
1293;Real demand;;;27455;2026-03-14T22:35:00+01:00
1293;Real demand;;;26929;2026-03-14T22:40:00+01:00
1293;Real demand;;;26889;2026-03-14T22:45:00+01:00
1293;Real demand;;;26953;2026-03-14T22:50:00+01:00
1293;Real demand;;;26777;2026-03-14T22:55:00+01:00
1293;Real demand;;;26434;2026-03-14T23:00:00+01:00
1293;Real demand;;;26187;2026-03-14T23:05:00+01:00
1293;Real demand;;;26140;2026-03-14T23:10:00+01:00
1293;Real demand;;;26182;2026-03-14T23:15:00+01:00
1293;Real demand;;;25860;2026-03-14T23:20:00+01:00
1293;Real demand;;;25492;2026-03-14T23:25:00+01:00
1293;Real demand;;;25512;2026-03-14T23:30:00+01:00
1293;Real demand;;;25063;2026-03-14T23:35:00+01:00
1293;Real demand;;;25157;2026-03-14T23:40:00+01:00
1293;Real demand;;;24802;2026-03-14T23:45:00+01:00
1293;Real demand;;;24530;2026-03-14T23:50:00+01:00
1293;Real demand;;;24405;2026-03-14T23:55:00+01:00
1293;Real demand;;;24188;2026-03-15T00:00:00+01:00
1293;Real demand;;;24394;2026-03-15T00:05:00+01:00
1293;Real demand;;;24375;2026-03-15T00:10:00+01:00
1293;Real demand;;;24320;2026-03-15T00:15:00+01:00
1293;Real demand;;;24167;2026-03-15T00:20:00+01:00
1293;Real demand;;;23682;2026-03-15T00:25:00+01:00
1293;Real demand;;;23763;2026-03-15T00:30:00+01:00
1293;Real demand;;;23589;2026-03-15T00:35:00+01:00
1293;Real demand;;;23303;2026-03-15T00:40:00+01:00
1293;Real demand;;;23144;2026-03-15T00:45:00+01:00
1293;Real demand;;;22944;2026-03-15T00:50:00+01:00
1293;Real demand;;;23020;2026-03-15T00:55:00+01:00
1293;Real demand;;;22858;2026-03-15T01:00:00+01:00
1293;Real demand;;;22573;2026-03-15T01:05:00+01:00
1293;Real demand;;;22546;2026-03-15T01:10:00+01:00
1293;Real demand;;;22504;2026-03-15T01:15:00+01:00
1293;Real demand;;;22371;2026-03-15T01:20:00+01:00
1293;Real demand;;;22269;2026-03-15T01:25:00+01:00
1293;Real demand;;;21986;2026-03-15T01:30:00+01:00
1293;Real demand;;;21938;2026-03-15T01:35:00+01:00
1293;Real demand;;;21611;2026-03-15T01:40:00+01:00
1293;Real demand;;;21495;2026-03-15T01:45:00+01:00
1293;Real demand;;;21619;2026-03-15T01:50:00+01:00
1293;Real demand;;;21738;2026-03-15T01:55:00+01:00
1293;Real demand;;;21646;2026-03-15T02:00:00+01:00
1293;Real demand;;;21524;2026-03-15T02:05:00+01:00
1293;Real demand;;;21108;2026-03-15T02:10:00+01:00
1293;Real demand;;;21233;2026-03-15T02:15:00+01:00
1293;Real demand;;;20990;2026-03-15T02:20:00+01:00
1293;Real demand;;;21121;2026-03-15T02:25:00+01:00
1293;Real demand;;;20874;2026-03-15T02:30:00+01:00
1293;Real demand;;;20938;2026-03-15T02:35:00+01:00
1293;Real demand;;;20981;2026-03-15T02:40:00+01:00
1293;Real demand;;;20787;2026-03-15T02:45:00+01:00
1293;Real demand;;;20601;2026-03-15T02:50:00+01:00
1293;Real demand;;;20697;2026-03-15T02:55:00+01:00
1293;Real demand;;;20666;2026-03-15T03:00:00+01:00
1293;Real demand;;;20646;2026-03-15T03:05:00+01:00
1293;Real demand;;;20347;2026-03-15T03:10:00+01:00
1293;Real demand;;;20575;2026-03-15T03:15:00+01:00
1293;Real demand;;;20409;2026-03-15T03:20:00+01:00
1293;Real demand;;;20092;2026-03-15T03:25:00+01:00
1293;Real demand;;;20240;2026-03-15T03:30:00+01:00
1293;Real demand;;;20442;2026-03-15T03:35:00+01:00
1293;Real demand;;;20400;2026-03-15T03:40:00+01:00
1293;Real demand;;;20222;2026-03-15T03:45:00+01:00
1293;Real demand;;;20014;2026-03-15T03:50:00+01:00
1293;Real demand;;;20187;2026-03-15T03:55:00+01:00
1293;Real demand;;;20109;2026-03-15T04:00:00+01:00
1293;Real demand;;;20167;2026-03-15T04:05:00+01:00
1293;Real demand;;;20150;2026-03-15T04:10:00+01:00
1293;Real demand;;;20245;2026-03-15T04:15:00+01:00
1293;Real demand;;;20093;2026-03-15T04:20:00+01:00
1293;Real demand;;;20291;2026-03-15T04:25:00+01:00
1293;Real demand;;;20257;2026-03-15T04:30:00+01:00
1293;Real demand;;;20416;2026-03-15T04:35:00+01:00
1293;Real demand;;;20085;2026-03-15T04:40:00+01:00
1293;Real demand;;;20145;2026-03-15T04:45:00+01:00
1293;Real demand;;;20040;2026-03-15T04:50:00+01:00
1293;Real demand;;;20394;2026-03-15T04:55:00+01:00
1293;Real demand;;;20417;2026-03-15T05:00:00+01:00
1293;Real demand;;;20242;2026-03-15T05:05:00+01:00
1293;Real demand;;;19990;2026-03-15T05:10:00+01:00
1293;Real demand;;;20147;2026-03-15T05:15:00+01:00
1293;Real demand;;;20147;2026-03-15T05:20:00+01:00
1293;Real demand;;;20147;2026-03-15T05:25:00+01:00
1293;Real demand;;;20147;2026-03-15T05:30:00+01:00
1293;Real demand;;;20417;2026-03-15T05:35:00+01:00
1293;Real demand;;;20431;2026-03-15T05:40:00+01:00
1293;Real demand;;;20292;2026-03-15T05:45:00+01:00
1293;Real demand;;;20260;2026-03-15T05:50:00+01:00
1293;Real demand;;;20122;2026-03-15T05:55:00+01:00
1293;Real demand;;;20326;2026-03-15T06:00:00+01:00
1293;Real demand;;;20451;2026-03-15T06:05:00+01:00
1293;Real demand;;;20545;2026-03-15T06:10:00+01:00
1293;Real demand;;;20613;2026-03-15T06:15:00+01:00
1293;Real demand;;;20775;2026-03-15T06:20:00+01:00
1293;Real demand;;;20603;2026-03-15T06:25:00+01:00
1293;Real demand;;;20844;2026-03-15T06:30:00+01:00
1293;Real demand;;;20650;2026-03-15T06:35:00+01:00
1293;Real demand;;;20710;2026-03-15T06:40:00+01:00
1293;Real demand;;;20836;2026-03-15T06:45:00+01:00
1293;Real demand;;;21068;2026-03-15T06:50:00+01:00
1293;Real demand;;;20971;2026-03-15T06:55:00+01:00
1293;Real demand;;;20868;2026-03-15T07:00:00+01:00
1293;Real demand;;;21055;2026-03-15T07:05:00+01:00
1293;Real demand;;;20897;2026-03-15T07:10:00+01:00
1293;Real demand;;;20988;2026-03-15T07:15:00+01:00
1293;Real demand;;;21170;2026-03-15T07:20:00+01:00
1293;Real demand;;;21017;2026-03-15T07:25:00+01:00
1293;Real demand;;;20802;2026-03-15T07:30:00+01:00
1293;Real demand;;;21085;2026-03-15T07:35:00+01:00
1293;Real demand;;;21195;2026-03-15T07:40:00+01:00
1293;Real demand;;;21069;2026-03-15T07:45:00+01:00
1293;Real demand;;;20997;2026-03-15T07:50:00+01:00
1293;Real demand;;;21368;2026-03-15T07:55:00+01:00
1293;Real demand;;;21200;2026-03-15T08:00:00+01:00
1293;Real demand;;;21596;2026-03-15T08:05:00+01:00
1293;Real demand;;;21909;2026-03-15T08:10:00+01:00
1293;Real demand;;;22102;2026-03-15T08:15:00+01:00
1293;Real demand;;;22374;2026-03-15T08:20:00+01:00
1293;Real demand;;;22743;2026-03-15T08:25:00+01:00
1293;Real demand;;;22937;2026-03-15T08:30:00+01:00
1293;Real demand;;;22950;2026-03-15T08:35:00+01:00
1293;Real demand;;;23195;2026-03-15T08:40:00+01:00
1293;Real demand;;;23229;2026-03-15T08:45:00+01:00
1293;Real demand;;;23617;2026-03-15T08:50:00+01:00
1293;Real demand;;;23796;2026-03-15T08:55:00+01:00
1293;Real demand;;;23738;2026-03-15T09:00:00+01:00
1293;Real demand;;;24162;2026-03-15T09:05:00+01:00
1293;Real demand;;;24467;2026-03-15T09:10:00+01:00
1293;Real demand;;;24898;2026-03-15T09:15:00+01:00
1293;Real demand;;;25150;2026-03-15T09:20:00+01:00
1293;Real demand;;;25326;2026-03-15T09:25:00+01:00
1293;Real demand;;;25596;2026-03-15T09:30:00+01:00
1293;Real demand;;;26042;2026-03-15T09:35:00+01:00
1293;Real demand;;;26073;2026-03-15T09:40:00+01:00
1293;Real demand;;;26110;2026-03-15T09:45:00+01:00
1293;Real demand;;;26243;2026-03-15T09:50:00+01:00
1293;Real demand;;;26381;2026-03-15T09:55:00+01:00
1293;Real demand;;;26180;2026-03-15T10:00:00+01:00
1293;Real demand;;;26312;2026-03-15T10:05:00+01:00
1293;Real demand;;;26528;2026-03-15T10:10:00+01:00
1293;Real demand;;;26356;2026-03-15T10:15:00+01:00
1293;Real demand;;;26468;2026-03-15T10:20:00+01:00
1293;Real demand;;;26576;2026-03-15T10:25:00+01:00
1293;Real demand;;;26720;2026-03-15T10:30:00+01:00
1293;Real demand;;;26702;2026-03-15T10:35:00+01:00
1293;Real demand;;;26937;2026-03-15T10:40:00+01:00
1293;Real demand;;;26749;2026-03-15T10:45:00+01:00
1293;Real demand;;;26835;2026-03-15T10:50:00+01:00
1293;Real demand;;;26679;2026-03-15T10:55:00+01:00
1293;Real demand;;;26333;2026-03-15T11:00:00+01:00
1293;Real demand;;;26669;2026-03-15T11:05:00+01:00
1293;Real demand;;;26650;2026-03-15T11:10:00+01:00
1293;Real demand;;;26542;2026-03-15T11:15:00+01:00
1293;Real demand;;;26818;2026-03-15T11:20:00+01:00
1293;Real demand;;;26827;2026-03-15T11:25:00+01:00
1293;Real demand;;;26801;2026-03-15T11:30:00+01:00
1293;Real demand;;;26758;2026-03-15T11:35:00+01:00
1293;Real demand;;;26774;2026-03-15T11:40:00+01:00
1293;Real demand;;;26822;2026-03-15T11:45:00+01:00
1293;Real demand;;;26940;2026-03-15T11:50:00+01:00
1293;Real demand;;;26694;2026-03-15T11:55:00+01:00
1293;Real demand;;;26567;2026-03-15T12:00:00+01:00
1293;Real demand;;;26699;2026-03-15T12:05:00+01:00
1293;Real demand;;;26721;2026-03-15T12:10:00+01:00
1293;Real demand;;;26606;2026-03-15T12:15:00+01:00
1293;Real demand;;;26773;2026-03-15T12:20:00+01:00
1293;Real demand;;;26463;2026-03-15T12:25:00+01:00
